#Data,Import,Orgànica,Àrea CA,Funcional,Econòmica,Nom terc.,Text lliure,Document
2022-03-31,102.94,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,082020760946 0861 PNR201N0056967
2022-03-31,105.83,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,082020703834 0878 PNR201N0075801
2022-03-31,109.1,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 21/12/2021 A 19/02/2022,082036978832 0085 PMR201N0090214
2022-03-31,111.57,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435540421 1246 PPR201N0028791
2022-03-31,111.61,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,082020755864 0855 PNR201N0056962
2022-03-31,117.55,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,082020748451 0861 PNR201N0056961
2022-03-31,122.88,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435542051 1250 PPR201N0028790
2022-03-31,127.97,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 28/02/2022,082020693111 0665 PNR201N0075797
2022-03-31,133.9,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435540421 1231 PPR201N0021613
2022-03-31,136.47,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,082020769480 0889 PNR201N0075810
2022-03-31,144.18,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435542051 1246 PPR201N0021612
2022-03-31,147.99,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,082020769480 0874 PNR201N0056970
2022-03-31,150.19,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435539298 1305 PPR201N0028788
2022-03-31,150.79,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS BALMES S/N BXS BADABADOC DEL 26/11/2021 A 01/02/2022,086161878242 0654 PMR201N0068827
2022-03-31,152.58,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL AT.PERSONES DE 31/10/2021 A 25/11/2021,999435537782 1269 PPR201N0025118
2022-03-31,160.16,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC BIBLIOTECA DE 31/01/2022 A 28/02/2022,999435449305 1305 PPR201N0030942
2022-03-31,164.06,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435538241 1246 PPR201N0028787
2022-03-31,175.12,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 28/02/2022,082020810671 0684 PNR201N0075812
2022-03-31,175.49,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC BIBLIOTECA DE 31/12/2021 A 31/01/2022,999435449305 1299 PPR201N0020180
2022-03-31,199.7,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 02/11/2021 A 03/01/2022,999435543999 0656 PPR201N0021151
2022-03-31,202.66,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EENLL.PUBLIC DE 03/01/2022 A 28/02/2022,999435543999 0660 PPR201N0030044
2022-03-31,204.19,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435538241 1231 PPR201N0021609
2022-03-31,206.33,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435539298 1299 PPR201N0021610
2022-03-31,207.81,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 03/01/2022 A 28/02/2022,999435542701 0660 PPR201N0030042
2022-03-31,215.5,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 22/02/2022,082020759966 0572 PNR201N0081970
2022-03-31,215.9,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 01/11/2021 A 03/01/2022,999435542701 0656 PPR201N0021149
2022-03-31,225.62,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 02/11/2021 A 03/01/2022,082020816384 0549 PNR201N0055142
2022-03-31,226.97,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 03/01/2022 A 28/02/2022,082020816384 0553 PNR201N0078523
2022-03-31,228.59,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 01/03/2022,999435543190 0660 PPR201N0030148
2022-03-31,234.63,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,082000255883 1543 PPR201N0032676
2022-03-31,235.01,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435534572 1246 PPR201N0030947
2022-03-31,236.43,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CASAL DE JOVES DE 31/01/2022 A 28/02/2022,999435441521 1265 PPR201N0030940
2022-03-31,236.53,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 02/11/2021 A 03/01/2022,082020817721 0549 PNR201N0055143
2022-03-31,236.85,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC NAU BRIGADA DE 31/01/2022 A 28/02/2022,082020843642 1041 PNR201N0074907
2022-03-31,238.77,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC NAU BRIGADA DEL 31/12/2021 A 31/01/2022,082020843642 1035 PNR201N0054391
2022-03-31,242.58,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 02/11/2021 A 03/01/2022,082020696511 0553 PNR201N0055141
2022-03-31,243.96,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL AT.PERSONES DE 25/11/2021 A 31/12/2021,999435537782 1273 PPR201N0025642
2022-03-31,244.94,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 03/01/2022 A 28/02/2022,082020696511 0568 PNR201N0078521
2022-03-31,246.32,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435541267 1309 PPR201N0028789
2022-03-31,246.67,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 03/01/2022 A 01/03/2022,082020817721 0553 PNR201N0078617
2022-03-31,254.36,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,082021441822 0855 PNR201N0075827
2022-03-31,258.99,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435532881 1396 PPR201N0030943
2022-03-31,262.9,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 30/11/2021 A 31/01/2022,082020805545 0684 PNR201N0056972
2022-03-31,271.02,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,999435444609 1377 PPR201N0027933
2022-03-31,275.38,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESPAI JOVE DE 31/12/2021 A 31/01/2022,999435441521 1250 PPR201N0020178
2022-03-31,278.68,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435534572 1231 PPR201N0020185
2022-03-31,283.59,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 07/01/2022 A 05/03/2022,999435538729 0675 PPR201N0033067
2022-03-31,283.93,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435541267 1292 PPR201N0021611
2022-03-31,285.89,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL AT.PERSONES DE 31/01/2022 A 28/02/2022,999435537782 1292 PPR201N0030945
2022-03-31,293.9,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 02/11/2021 A 03/01/2022,999435539891 0791 PPR201N0021150
2022-03-31,305.83,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 03/01/2022 A 28/02/2022,999435539891 0808 PPR201N0030043
2022-03-31,309.51,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,082021441822 0840 PNR201N0056986
2022-03-31,314.64,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435532881 1381 PPR201N0020182
2022-03-31,326.34,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL AT.PERSONES DE 31/12/2021 A 31/01/2022,999435537782 1288 PPR201N0026159
2022-03-31,342.34,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL C/PIRINEOS DE 05/12/2021 A 01/02/2022,082020712053 0572 PNR201N0057076
2022-03-31,344.18,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 06/11/2021 A 07/01/2022,999435538729 0660 PPR201N0021182
2022-03-31,352.85,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,999435444609 1362 PPR201N0020176
2022-03-31,354.51,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 30/09/2021 A 31/10/2021,999435442878 1231 PIZ201Y0000075
2022-03-31,416,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 02/01/2022 A 01/03/2022,999435544399 0675 PPR201N0030149
2022-03-31,437.46,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 02/11/2021 A 02/01/2022,999435544399 0660 PPR201N0021118
2022-03-31,440.61,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP DE FUTBOL DE 31/01/2022 A 28/02/2022,999435532313 1324 PPR201N0030946
2022-03-31,442.71,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP DE FUTBOL DE 31/12/2021 A 31/01/2022,999435532313 1311 PPR201N0020184
2022-03-31,459.27,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CENTRE CIVIC DE 31/12/2021 A 31/01/2022,082000255883 1539 PPR201N0020755
2022-03-31,461.34,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EBM LA GINESTA DE 31/01/2022 A 28/02/2022,999435448618 1299 PPR201N0027934
2022-03-31,472.23,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EBM LA GINESTA DE 31/12/2021 A 31/01/2022,999435448618 1284 PPR201N0020181
2022-03-31,486.73,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EBM BADABADOC DE 31/01/2022 A 28/02/2022,999435537442 1271 PPR201N0030944
2022-03-31,528.43,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EBM BADABADOC DE 31/12/2021 A 31/01/2022,999435537442 1265 PPR201N0020183
2022-03-31,680.09,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP DE FUTBOL DE 31/01/2022 A 28/02/2022,999436206368 1377 PPR201N0027886
2022-03-31,704.24,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DEL 31/12/2021 A 31/01/2022,082036454747 0325 PNR201N0054537
2022-03-31,741.06,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS SANT PERE S/N BXS CENTRE CIVIC DEL 01/12/2021 A 02/02/2022,086161879100 0479 PMR201N0088420
2022-03-31,762.69,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,082036454747 0331 PNR201N0089801
2022-03-31,814.66,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP DE FUTBOL DE 31/12/2021 A 31/01/2022,999436206368 1362 PPR201N0020157
2022-03-31,987.54,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EDIFICI AJUNTAMENT DE 31/01/2022 A 28/02/2022,999435446834 1265 PPR201N0030941
2022-03-31,1119.14,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA PERE CALDERS DE 31/12/2021 A 31/01/2022,082001588339 1221 PPR201N0020226
2022-03-31,1121.57,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA ROSER CAPDEVILA DE 31/12/2021 A 31/01/2022,999435443793 1299 PPR201N0020175
2022-03-31,1162.16,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/01/2022 A 28/02/2022,082020837571 1050 PNR201N0074906
2022-03-31,1164.12,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA ROSER CAPDEVILA DE 31/01/2022 A 28/02/2022,999435443793 1305 PPR201N0033520
2022-03-31,1195.31,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA PERE CALDERS DE 31/01/2022 A 28/02/2022,082001588339 1234 PPR201N0026709
2022-03-31,1260.94,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EDIFICI AJUNTAMENT DE 31/12/2021 A 31/01/2022,999435446834 1250 PPR201N0020179
2022-03-31,1278.41,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC DE 31/12/2021 A 31/01/2022,082020837571 1046 PNR201N0054390
2022-03-31,1468,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS PASSEIG SANLLEHY S/N CAMP DE FUTBOL DEL 05/01/2022 A 07/02/2022,086161878899 0825 PMR201N0068569
2022-03-31,1521.74,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS AVDA SABADELL S/N LOCAL-A LA GINESTA DEL 05/01/2022 AL 07/02/2022,086161878033 0829 PMR201N0068568
2022-03-31,1721.53,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA POLINYA DE 31/01/2022 A 28/02/2022,082020844971 1050 PNR201N0074908
2022-03-31,1981.4,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA POLINYÀ DEL 31/12/2021 A 31/01/2022,082020844971 1046 PNR201N0054392
2022-03-31,2337.32,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EL ROURE DE 31/01/2022 A 28/02/2022,999435447764 1292 PPR201N0026657
2022-03-31,2793.18,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EL ROURE DE 31/12/2021 A 31/01/2022,999435447764 1288 PPR201N0020177
2022-03-31,6278.59,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS PASSEIG SANLLEHY S/N PERE CALDERS DEL 05/01/2022 A 07/02/2022,086161878675 0897 PMR201N0080409
2022-03-31,7073.44,06,Serveis municipals i via pública,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT PÚBLIC FEBRER 2022,22-00308
2022-03-31,438.02,18,Serveis de manteniment d'edificis i inversions,,,"EXCATRANS MARTINEZ, SL","TREBALLS AL CASAL D'AVIS, M3 SAULÓ GARBELLAT",1118
2022-03-31,124.03,06,Serveis municipals i via pública,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CONTENIDOR CEMENTIRI FEBRER 2022,7111060601
2022-03-31,1040.54,18,Serveis de manteniment d'edificis i inversions,,,"HAPPYLUDIC PLAYGROUND AND URBAN EQUIPMENT, S.L.",PAPERERES VIA PÚBLICA,20220395
2022-03-31,217.8,15,Salut i consum ,,,"HELP-GUAU, SL",CAPTURES FEBRER 2022,A 22052
2022-03-31,865.51,15,Salut i consum ,,,"HELP-GUAU, SL",RECOLLIDA I ESTADA ANIMALS FEBRER 2022,A 22051
2022-03-31,1655,14,Dona i igualtat,,,IL·LUSTRE COL·LEGI D'ADVOCATS DE SABADELL,SUPORT JURÍDIC D'ATENCIÓ A LES DONES,96
2022-03-31,137.94,10,Joventut,,,"IMPREMTA PAGES, SL",TARGETONS FESTA MAJOR JOVE 2022,421130
2022-03-31,48,02,Serveis generals,,,INSTITUT DE SEGURETAT PÚBLICA DE CATALUNYA,"TALLER SOBRE ATURADA, CONTROL I ESCORCOLL DE VEHICLES-POLICIA LOCAL",91792022 90000000048
2022-03-31,56.47,18,Serveis de manteniment d'edificis i inversions,,,"IROLIA WORLD, S.L.","MATERIAL MANTENIMENT ESCOLA ROSER CPDEVILA, MILLORES ELECTRIQUES",206000240
2022-03-31,12.01,02,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",PAPERERES AJUNTAMENT,Emit- 001334073
2022-03-31,2297.69,06,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA -FEBRER 2022-,296-DB
2022-03-31,445.28,02,Serveis generals,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAL JUTJAT DE PAU -MARÇ 2022-,17
2022-03-31,708.97,17,Ocupació,,,"LLIBRERIA PAES, S.L.",LLIBRES FORMACIÓ OCUPACIONAL 2021,1 297877
2022-03-31,550,16,Serveis socials,,,"MARSAL SOLER ANGEL I CIA, CB",LLOGUER PIS SOCIAL C/ CADÍ -MARÇ 2022-,04 358
2022-03-31,48.4,18,Serveis de manteniment d'edificis i inversions,,,"MOLINER LOPEZ, FERRAN",REPARACIÓ PORTA LOCAL INFORMATICA,21/7
2022-03-31,1694,03,Seguretat ciutadana,,,"MUELAS NAVARRETE, RAFAEL",SERVEI GRUA POLICIA LOCAL -FEBRER 2022,1 220017
2022-03-31,266.2,10,Joventut,,,"MUSTRAMIT, SL",TÈCNIC/A SO CONCERT- 1R SEMESTRE ACTIVITATS ESPAI JOVE,M 220134
2022-03-31,325,20,Promoció econòmica,,,"ÒDENA GIMÉNEZ, XAVIER",FORMACIÓ A EMPRESES - EXCEL,9
2022-03-31,81.68,11,Educació,,,"ORTEGA ROBLES, FRANCESC  XAVIER",ENGANXADA DE CARTELLS JORNADES DE PORTES OBERTES ALS CENTRES EDUCATIUS CURS 2022/2023,2020000344
2022-03-31,1306.8,08,Cultura,,,PROTECTA VIGILANCIA INTEGRAL S.L,SERVEI DE VIGILANCIA ESPAI CAMPAMENT REIAL,PV22 15
2022-03-31,1960.2,08,Cultura,,,PROTECTA VIGILANCIA INTEGRAL S.L,SERVEI DE VIGILANCIA ESPAI CAMPAMENT REIAL,PV22 15
2022-03-31,920,20,Promoció econòmica,,,"PUIGDELLIVOL CLARA, JORDI","FORMACIÓ EMPRENEDORIA RECULL """"DE LA IDEA AL PROJECTE"""" A CAN GAVARRA",2022 / 0001
2022-03-31,156.29,06,Serveis municipals i via pública,,,"PUIGFEL, SAU",TRACTAMENT RUNA NETA DEIXALLERIA -FEBRER 2022-,14361A FA2200510
2022-03-31,992.2,18,Serveis de manteniment d'edificis i inversions,,,"RAMÍREZ RAMÍREZ, JUAN MANUEL - RENSOL",PROJECTE INSTAL·LACIÓ ELECTRICA ESCOLES EBM GINESTA I BADABADOC,463-2022
2022-03-31,992.2,18,Serveis de manteniment d'edificis i inversions,,,"RAMÍREZ RAMÍREZ, JUAN MANUEL - RENSOL",PROJECTE INSTAL·LACIÓ ELECTRICA ESCOLES EBM GINESTA I BADABADOC,463-2022
2022-03-31,218.91,13,Esports,,,"RASDAL DXT, SL",JOC DE XARXES DE FUTBOL 7,56
2022-03-31,488.67,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIALS MANTENIMENT CAMP DE FUTBOL,27296
2022-03-31,218.31,02,Serveis generals,,,SERVICIOS MICROINFORMATICA S.A.,TÒNER IMPRESSORA JUTJAT DE PAU,22C1 00013010
2022-03-31,558.52,02,Serveis generals,,,SERVICIOS MICROINFORMATICA S.A.,ALLOTJAMENT NÚVOL,22C1 00012441
2022-03-31,7908.56,11,Educació,,,"SORIA JIMENEZ, ANGEL","TREBALLS REALITZATS EN ESCOLA PERE CALDERS, CONSTRUCCIÓ NOVA PARED",A 5
2022-03-31,15449.86,06,Serveis municipals i via pública,,,"SPORTISE CREATIVE SOLUTIONS, SL",SERVEI MANTENIMENT ZONA ESPORTIVA DEL TURO -FEBRER 2022-,22/026
2022-03-31,1076.85,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL",MATERIAL SENYALITZACIÓ VERTICAL VIA PÚBLICA,122000714
2022-03-31,375.1,08,Cultura,,,"SUMINISTRES INDUSTRIALS SM, S.L.","LLOGUER MÒDULS PREFABRICATS C/ ESCOLES, 2 -GENER 2022-",61/22
2022-03-31,15.95,06,Serveis municipals i via pública,,,"TANATORI DE MASCOTES 2021, S.L.",INCINERACIÓ COL·LECTIVA FEBRER 2022,2200853
2022-03-31,1100,14,Dona i igualtat,,,TEATRE DEL BUIT,ACCIONS 7 I 8 M - DIA INTERNACIONAL DE LES DONES,157
2022-03-31,292.46,18,Serveis de manteniment d'edificis i inversions,,,TECNINSTAL DAVID S.L.,NETEJAR FILTRE ASPIRADOR I TUB ASPIRACIÓ DE LA CALDERA PISTA DEL TURO,01 00000009
2022-03-31,3459.6,02,Serveis generals,,,"WOLTERS KLUWER ESPAÑA, SA",SUBSCRIPCIÓ WOLTERS KLUWER - EL CONSULTOR -ANY 2022,V-FAC-REN+ 2022-RE/FV00007597
2022-03-31,0.99,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022,Emit-2254110128 1880
2022-03-31,4.8,02,Serveis generals,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022,Emit-2254110128 1880
2022-03-31,7.94,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022,Emit-2254110128 1880
2022-03-31,111.59,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 6 TERMINALS POLICIA LOCAL 12/03/2022 A 11/04/2022,Emit-2254110128 1880
2022-02-02,11384.89,20,Promoció econòmica,,,"MASHUP COMUNICACIÓ, SL",DIFUSIÓ CAMPANYA NADAL COMPRAPROP,MSHP-2021-4T-32-AJP
